user_id,total_swipes,favorite_hall,most_common_meal,avg_wait_sec,persona,dietary_pref
U02174,12,Marciano Commons,dinner,340.75,residential_east,none
U02175,8,Sargent Choice Café,lunch,373.0,commuter,vegan
U02176,14,Stuvi2 / towers,lunch,420.64,residential_east,vegan
U02177,16,Sargent Choice Café,dinner,467.56,residential_central,none
U02178,14,Marciano Commons,lunch,360.86,residential_central,none
U02179,12,Sargent Choice Café,dinner,394.17,residential_central,none
U02180,16,Marciano Commons,dinner,390.06,residential_west,none
U02181,15,Stuvi2 / towers,dinner,310.87,residential_east,none
U02182,17,Marciano Commons,dinner,425.76,residential_east,none
U02183,16,Marciano Commons,dinner,417.12,residential_west,none
U02184,18,Marciano Commons,dinner,371.28,residential_central,none
U02185,7,Warren Towers Dining,lunch,306.29,off_campus_plan,halal
U02186,11,Stuvi2 / towers,lunch,353.64,commuter,none
U02187,9,Marciano Commons,lunch,397.11,commuter,gluten_free
U02188,8,Stuvi2 / towers,lunch,359.25,commuter,gluten_free
U02189,14,Sargent Choice Café,dinner,418.36,residential_central,gluten_free
U02190,12,Marciano Commons,dinner,206.42,residential_east,halal
U02191,9,Marciano Commons,lunch,606.44,off_campus_plan,none
U02192,18,Marciano Commons,dinner,464.78,residential_central,none
U02193,15,Sargent Choice Café,dinner,386.87,residential_central,vegetarian
U02194,17,Warren Towers Dining,dinner,581.29,residential_east,vegetarian
U02195,16,Marciano Commons,dinner,234.56,residential_west,halal
U02196,15,Marciano Commons,dinner,335.6,residential_west,gluten_free
U02197,6,Sargent Choice Café,lunch,515.67,commuter,none
U02198,13,Marciano Commons,dinner,459.31,residential_central,none
U02199,12,Marciano Commons,dinner,224.75,residential_west,none
U02200,8,Marciano Commons,lunch,482.88,off_campus_plan,none
U02201,16,Stuvi2 / towers,dinner,490.62,residential_east,none
U02202,17,Marciano Commons,dinner,362.53,residential_west,vegetarian
U02203,17,Marciano Commons,dinner,330.82,residential_east,halal
U02204,6,Warren Towers Dining,lunch,705.83,commuter,none
U02205,5,Marciano Commons,dinner,368.6,off_campus_plan,halal
U02206,16,Marciano Commons,dinner,514.44,residential_west,vegetarian
U02207,10,Stuvi2 / towers,lunch,286.8,commuter,halal
U02208,12,West Campus Dining,dinner,297.5,residential_west,none
U02209,9,Marciano Commons,lunch,517.89,off_campus_plan,halal
U02210,10,Warren Towers Dining,lunch,399.3,commuter,vegetarian
U02211,10,Warren Towers Dining,dinner,264.7,commuter,none
U02212,17,Warren Towers Dining,dinner,331.24,residential_east,none
U02213,9,Marciano Commons,lunch,577.44,off_campus_plan,gluten_free
U02214,9,Warren Towers Dining,lunch,395.67,commuter,none
U02215,8,West Campus Dining,dinner,575.5,residential_west,none
U02216,7,Sargent Choice Café,lunch,289.29,commuter,none
U02217,17,West Campus Dining,dinner,256.71,residential_west,vegetarian
U02218,11,Stuvi2 / towers,lunch,281.73,commuter,halal
U02219,15,Marciano Commons,dinner,436.6,residential_east,none
U02220,9,Warren Towers Dining,lunch,412.11,commuter,none
U02221,16,Marciano Commons,dinner,450.75,residential_central,gluten_free
U02222,15,Warren Towers Dining,dinner,485.93,residential_east,vegan
U02223,13,Warren Towers Dining,dinner,396.62,residential_east,halal
U02224,14,Warren Towers Dining,dinner,421.57,residential_east,none
U02225,13,Marciano Commons,dinner,373.77,residential_west,none
U02226,16,Marciano Commons,lunch,389.19,residential_west,none
U02227,17,Marciano Commons,dinner,454.65,residential_central,vegetarian
U02228,13,Marciano Commons,breakfast,377.08,residential_west,none
U02229,13,West Campus Dining,dinner,404.23,residential_west,none
U02230,7,Warren Towers Dining,lunch,471.43,commuter,none
U02231,14,Warren Towers Dining,dinner,477.5,residential_east,none
U02232,6,Marciano Commons,dinner,334.17,off_campus_plan,halal
U02233,10,Warren Towers Dining,lunch,408.8,commuter,none
U02234,17,Marciano Commons,breakfast,232.47,residential_central,vegetarian
U02235,16,Marciano Commons,dinner,288.19,residential_central,gluten_free
U02236,7,Stuvi2 / towers,lunch,241.43,commuter,none
U02237,13,Stuvi2 / towers,dinner,263.08,residential_east,vegetarian
U02238,17,Warren Towers Dining,dinner,534.0,residential_east,gluten_free
U02239,14,Stuvi2 / towers,dinner,233.43,residential_east,gluten_free
U02240,11,Stuvi2 / towers,lunch,633.64,commuter,none
U02241,15,Stuvi2 / towers,lunch,450.87,residential_east,none
U02242,18,Sargent Choice Café,dinner,354.56,residential_central,none
U02243,10,Warren Towers Dining,lunch,476.1,off_campus_plan,vegetarian
U02244,10,West Campus Dining,lunch,291.1,commuter,vegetarian
U02245,12,Sargent Choice Café,dinner,447.08,residential_central,vegetarian
U02246,14,Warren Towers Dining,dinner,413.5,residential_east,none
U02247,8,Sargent Choice Café,lunch,284.88,commuter,none
U02248,14,Marciano Commons,dinner,547.5,residential_central,vegetarian
U02249,12,Marciano Commons,dinner,377.58,residential_east,none
U02250,18,Marciano Commons,dinner,485.72,residential_east,vegetarian
U02251,10,Sargent Choice Café,dinner,320.0,off_campus_plan,none
U02252,19,Sargent Choice Café,dinner,518.63,residential_central,none
U02253,12,Warren Towers Dining,lunch,252.42,commuter,none
U02254,8,Marciano Commons,lunch,581.5,commuter,none
U02255,18,Marciano Commons,dinner,432.44,residential_central,none
U02256,17,Marciano Commons,lunch,320.82,residential_central,none
U02257,13,Marciano Commons,dinner,388.92,residential_west,none
U02258,9,West Campus Dining,dinner,453.0,residential_west,none
U02259,16,Marciano Commons,lunch,281.62,residential_west,none
U02260,11,Marciano Commons,lunch,399.18,commuter,vegan
U02261,14,Marciano Commons,lunch,379.43,residential_central,none
U02262,9,Warren Towers Dining,lunch,292.67,commuter,vegetarian
U02263,16,West Campus Dining,dinner,308.56,residential_west,vegetarian
U02264,14,Sargent Choice Café,lunch,675.64,residential_central,vegetarian
U02265,15,Marciano Commons,breakfast,477.87,residential_central,gluten_free
U02266,13,Marciano Commons,lunch,245.92,residential_central,none
U02267,9,Sargent Choice Café,lunch,471.44,commuter,vegan
U02268,11,Marciano Commons,dinner,474.18,residential_east,gluten_free
U02269,15,Sargent Choice Café,breakfast,316.0,residential_central,halal
U02270,14,Stuvi2 / towers,dinner,368.5,residential_east,none
U02271,13,Marciano Commons,dinner,428.08,residential_west,none
U02272,11,West Campus Dining,dinner,613.82,residential_west,none
U02273,14,Sargent Choice Café,dinner,263.14,residential_central,vegetarian
U02274,5,Stuvi2 / towers,lunch,610.2,off_campus_plan,vegetarian
U02275,15,Marciano Commons,dinner,345.07,residential_central,none
U02276,9,West Campus Dining,lunch,233.33,commuter,none
U02277,15,Marciano Commons,dinner,365.47,residential_central,vegetarian
U02278,17,Sargent Choice Café,dinner,286.76,residential_central,none
U02279,17,Marciano Commons,dinner,317.94,residential_east,halal
U02280,16,Warren Towers Dining,dinner,234.25,residential_east,vegan
U02281,15,Marciano Commons,lunch,648.6,residential_west,none
U02282,13,West Campus Dining,lunch,289.77,residential_west,vegetarian
U02283,16,Marciano Commons,dinner,502.06,residential_east,none
U02284,15,Marciano Commons,dinner,383.6,residential_east,vegetarian
U02285,18,Warren Towers Dining,dinner,375.33,residential_east,gluten_free
U02286,4,West Campus Dining,lunch,346.75,off_campus_plan,halal
U02287,13,Marciano Commons,dinner,437.92,residential_west,none
U02288,16,West Campus Dining,dinner,471.38,residential_west,none
U02289,14,Stuvi2 / towers,dinner,256.93,residential_east,none
U02290,14,Marciano Commons,lunch,368.36,residential_central,none
U02291,17,Marciano Commons,dinner,345.65,residential_west,none
U02292,14,Stuvi2 / towers,dinner,334.5,residential_east,none
U02293,15,Sargent Choice Café,dinner,320.6,residential_central,none
U02294,16,Stuvi2 / towers,lunch,450.0,residential_east,none
U02295,15,Marciano Commons,dinner,466.2,residential_east,none
U02296,16,Warren Towers Dining,dinner,291.12,residential_east,gluten_free
U02297,14,Marciano Commons,dinner,333.29,residential_east,vegetarian
U02298,13,Marciano Commons,dinner,439.69,residential_east,none
U02299,13,Marciano Commons,lunch,241.23,residential_west,none
U02300,10,Warren Towers Dining,lunch,328.6,commuter,none
U02301,15,Marciano Commons,dinner,424.0,residential_central,none
U02302,13,Marciano Commons,dinner,311.62,residential_central,none
U02303,15,Marciano Commons,lunch,331.47,residential_west,halal
U02304,4,Marciano Commons,dinner,427.75,off_campus_plan,vegetarian
U02305,15,West Campus Dining,dinner,432.53,residential_west,vegetarian
U02306,15,Marciano Commons,dinner,284.6,residential_east,none
U02307,13,Marciano Commons,dinner,330.38,residential_central,gluten_free
U02308,14,Marciano Commons,dinner,325.93,residential_east,gluten_free
U02309,18,Marciano Commons,dinner,316.5,residential_west,none
U02310,12,Marciano Commons,dinner,334.67,residential_central,none
U02311,7,Marciano Commons,lunch,375.86,commuter,none
U02312,11,West Campus Dining,dinner,193.82,residential_west,none
U02313,7,Stuvi2 / towers,lunch,595.86,commuter,vegetarian
U02314,8,Warren Towers Dining,lunch,218.62,off_campus_plan,none
U02315,15,Marciano Commons,dinner,372.53,residential_east,none
U02316,14,Marciano Commons,dinner,360.79,residential_east,none
U02317,13,West Campus Dining,dinner,296.38,residential_west,none
U02318,16,West Campus Dining,lunch,380.31,residential_west,halal
U02319,16,West Campus Dining,breakfast,273.0,residential_west,vegetarian
U02320,8,Marciano Commons,lunch,745.5,off_campus_plan,vegetarian
U02321,10,Marciano Commons,lunch,282.3,commuter,none
U02322,17,Marciano Commons,dinner,356.29,residential_central,vegetarian
U02323,14,Marciano Commons,dinner,446.0,residential_west,none
U02324,11,Marciano Commons,lunch,217.18,commuter,vegetarian
U02325,6,Stuvi2 / towers,lunch,438.83,off_campus_plan,none
U02326,6,Warren Towers Dining,lunch,264.67,commuter,none
U02327,16,Warren Towers Dining,dinner,477.88,residential_east,none
U02328,17,Marciano Commons,dinner,344.06,residential_central,none
U02329,16,Warren Towers Dining,dinner,298.25,residential_east,gluten_free
U02330,15,Marciano Commons,dinner,234.53,residential_east,none
U02331,15,Warren Towers Dining,dinner,267.27,residential_east,none
U02332,17,Sargent Choice Café,dinner,278.53,residential_central,none
U02333,15,Marciano Commons,dinner,323.93,residential_central,halal
U02334,14,Warren Towers Dining,dinner,311.21,residential_east,none
U02335,11,Marciano Commons,dinner,622.91,residential_west,vegan
U02336,12,West Campus Dining,dinner,546.92,residential_west,halal
U02337,13,West Campus Dining,dinner,355.38,residential_west,none
U02338,14,Stuvi2 / towers,dinner,375.14,residential_east,none
U02339,13,West Campus Dining,breakfast,360.62,residential_west,none
U02340,10,Sargent Choice Café,lunch,601.9,commuter,halal
U02341,15,Marciano Commons,dinner,290.93,residential_east,none
U02342,14,Marciano Commons,lunch,537.71,residential_east,none
U02343,15,Marciano Commons,lunch,392.4,residential_west,vegetarian
U02344,5,Sargent Choice Café,lunch,381.0,off_campus_plan,vegetarian
U02345,16,Sargent Choice Café,dinner,296.94,residential_central,none
U02346,15,Marciano Commons,dinner,332.47,residential_central,none
U02347,14,Marciano Commons,lunch,343.86,residential_west,none
U02348,13,Marciano Commons,dinner,400.46,residential_central,none
U02349,13,Stuvi2 / towers,dinner,540.62,residential_east,none
U02350,17,Sargent Choice Café,dinner,366.65,residential_central,halal
U02351,6,Marciano Commons,lunch,587.0,off_campus_plan,none
U02352,16,Marciano Commons,lunch,264.94,residential_central,halal
U02353,8,Marciano Commons,lunch,292.5,commuter,vegetarian
U02354,7,Stuvi2 / towers,lunch,384.0,commuter,none
U02355,13,Marciano Commons,dinner,477.85,residential_east,vegetarian
U02356,8,Stuvi2 / towers,lunch,288.38,off_campus_plan,none
U02357,11,Stuvi2 / towers,dinner,393.82,residential_east,gluten_free
U02358,17,Marciano Commons,dinner,385.12,residential_central,halal
U02359,14,Warren Towers Dining,dinner,213.5,residential_east,none
U02360,14,Warren Towers Dining,dinner,292.29,residential_east,none
U02361,17,Marciano Commons,dinner,284.59,residential_west,none
U02362,16,Marciano Commons,breakfast,482.88,residential_west,none
U02363,12,Marciano Commons,lunch,302.17,residential_west,none
U02364,15,Sargent Choice Café,lunch,362.53,residential_central,none
U02365,19,Warren Towers Dining,dinner,397.95,residential_east,vegetarian
U02366,15,Marciano Commons,dinner,283.0,residential_east,none
U02367,15,Sargent Choice Café,dinner,452.53,residential_central,halal
U02368,12,Marciano Commons,dinner,206.33,residential_west,vegan
U02369,9,Marciano Commons,lunch,132.44,commuter,none
U02370,12,Marciano Commons,dinner,362.17,residential_central,halal
U02371,8,Marciano Commons,lunch,612.5,commuter,none
U02372,17,Sargent Choice Café,dinner,305.65,residential_central,none
U02373,13,West Campus Dining,dinner,388.62,residential_west,vegetarian
U02374,10,Sargent Choice Café,dinner,459.5,residential_central,none
U02375,13,Marciano Commons,dinner,435.54,residential_east,vegetarian
U02376,12,Marciano Commons,dinner,313.92,residential_west,halal
U02377,8,Marciano Commons,lunch,222.12,commuter,gluten_free
U02378,13,Marciano Commons,dinner,339.0,residential_west,vegetarian
U02379,9,Marciano Commons,lunch,290.0,commuter,vegan
U02380,7,Marciano Commons,lunch,413.14,commuter,none
U02381,11,Marciano Commons,lunch,333.64,commuter,none
U02382,5,Sargent Choice Café,lunch,274.6,off_campus_plan,vegan
U02383,16,Marciano Commons,lunch,358.25,residential_west,none
U02384,15,West Campus Dining,dinner,433.07,residential_west,none
U02385,18,Marciano Commons,breakfast,314.17,residential_central,none
U02386,15,Marciano Commons,lunch,558.6,residential_west,vegetarian
U02387,12,Marciano Commons,dinner,457.08,residential_central,none
U02388,9,West Campus Dining,lunch,416.78,commuter,vegetarian
U02389,14,Marciano Commons,dinner,272.14,residential_central,none
U02390,13,West Campus Dining,dinner,295.54,residential_west,none
U02391,15,Warren Towers Dining,breakfast,306.2,residential_east,none
U02392,15,West Campus Dining,dinner,442.6,residential_west,none
U02393,17,Marciano Commons,dinner,378.59,residential_east,halal
U02394,6,Stuvi2 / towers,lunch,489.83,commuter,none
U02395,16,Marciano Commons,dinner,435.38,residential_west,none
U02396,16,Marciano Commons,lunch,384.0,residential_east,none
U02397,17,Warren Towers Dining,dinner,546.29,residential_east,none
U02398,12,Sargent Choice Café,dinner,312.75,residential_central,none
U02399,15,Marciano Commons,dinner,292.73,residential_central,none
U02400,13,Marciano Commons,dinner,494.69,residential_west,gluten_free
U02401,16,Marciano Commons,dinner,331.31,residential_east,vegetarian
U02402,12,Marciano Commons,dinner,235.58,residential_west,none
U02403,13,West Campus Dining,dinner,362.69,residential_west,none
U02404,16,Marciano Commons,dinner,481.25,residential_central,none
U02405,13,Sargent Choice Café,lunch,321.15,residential_central,none
U02406,15,Marciano Commons,dinner,323.73,residential_west,vegetarian
U02407,18,Marciano Commons,dinner,464.83,residential_east,halal
U02408,8,Marciano Commons,lunch,301.12,off_campus_plan,none
U02409,14,Marciano Commons,dinner,454.07,residential_west,halal
U02410,13,Marciano Commons,dinner,178.0,residential_central,none
U02411,9,Warren Towers Dining,dinner,631.33,residential_east,none
U02412,13,Marciano Commons,dinner,319.54,residential_west,none
U02413,13,Warren Towers Dining,dinner,491.62,residential_east,none
U02414,12,Marciano Commons,breakfast,274.17,residential_central,halal
U02415,6,Sargent Choice Café,lunch,601.83,off_campus_plan,none
U02416,17,West Campus Dining,dinner,333.71,residential_west,none
U02417,12,Marciano Commons,lunch,249.75,residential_east,gluten_free
U02418,14,Marciano Commons,lunch,401.0,residential_east,halal
U02419,13,West Campus Dining,dinner,313.77,residential_west,vegan
U02420,16,Marciano Commons,dinner,366.69,residential_east,gluten_free
U02421,16,Stuvi2 / towers,dinner,346.19,residential_east,none
U02422,9,Marciano Commons,lunch,277.11,commuter,halal
U02423,11,West Campus Dining,dinner,259.45,residential_west,vegetarian
U02424,16,Marciano Commons,dinner,430.69,residential_west,halal
U02425,8,Sargent Choice Café,dinner,403.0,off_campus_plan,vegan
U02426,14,Warren Towers Dining,dinner,377.93,residential_east,none
U02427,8,Sargent Choice Café,dinner,344.75,off_campus_plan,vegan
